Title,Artist,ArtistBio,Date,Medium,Dimensions,CreditLine,MoMANumber,Classification,Department,DateAcquired,CuratorApproved,ObjectID,URL,Width,Height
Girl with Mask,Jeffrey Silverthorne,"(American, born 1946)",1969,Gelatin silver print,"6 7/8 x 9"" (17.5 x 22.9 cm)",Purchase,75.197,Photograph,Photography,1970-03-04,Y,45708,http://www.moma.org/collection/works/45708,17.5,22.9
"Hoods Canal, Wisconsin",Lee Friedlander,"(American, born 1934)",1980,Gelatin silver print,"8 1/2 x 12 7/8"" (21.6 x 32.7 cm)",Purchase,654.2,Photograph,Photography,2000-10-12,N,55852,,21.6,32.7
Eartha Kitt,Carl Van Vechten,"(American, 1880â€“1964)",1950,Gelatin silver print,"5 5/16 x 3 1/8"" (13.5 x 7.9 cm)",The Family of Man Fund,1052.2014,Photograph,Photography,2014-10-09,Y,178886,http://www.moma.org/collection/works/178886,13.5,7.9
Configurations on Black 6,Frederick Sommer,"(American, born Italy. 1905â€“1999)",1957,Gelatin silver print,"13 1/4 x 10 1/2"" (33.7 x 26.6 cm)",Purchase,499.196,Photograph,Photography,1960-11-30,Y,54419,http://www.moma.org/collection/works/54419,33.7,26.6
Undead Bill of Rights,Matt Greene,"(American, born 1972)",2003,Ink on paper,"14 x 17"" (35.6 x 43.2 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1778.2005,Drawing,Drawings,2005-05-10,Y,96059,http://www.moma.org/collection/works/96059,35.6,43.2
Untitled (It has been formulated...),Robert Barry,"(American, born 1936)",1969,Typewriting on paper,"11 3/4 x 9 1/4"" (29.8 x 23.5 cm)","The Judith Rothschild Foundation Contemporary Drawings Collection Gift (purchase, and gift, in part, of The Eileen and Michael Cohen Collection)",1226.2005,Drawing,Drawings,2005-05-10,Y,95462,http://www.moma.org/collection/works/95462,29.8,23.5
"Xmas Tree in a Living Room in Levittown, Long Island",Diane Arbus,"(American, 1923â€“1971)",1963,Gelatin silver print,"9 13/16 x 9 3/8"" (24.9 x 23.8 cm)",The Family of Man Fund,953.1969,Photograph,Photography,1969-11-05,N,57362,,24.9,23.8
Study for Bull I,Roy Lichtenstein,"(American, 1923â€“1997)",1973,"Cut-and-pasted printed and painted paper, ink, and pencil on board","28 3/8 x 38 1/2"" (72.1 x 97.8 cm)",Gift of the artist,259.1987,Drawing,Drawings,1987-09-17,Y,35698,http://www.moma.org/collection/works/35698,72.1,97.8
"Poster for Dieter Roth: Bucher & Grafik, Mannheimer Kunstverein and the Kunstverein Ludwigshafen",Dieter Roth,"(Swiss, born Germany. 1930â€“1998)",1974,Offset lithograph,"sheet: 27 1/2 x 19 5/8"" (69.9 x 49.8 cm)",Gift of HansjÃ¶rg Mayer,294.2015.5,Print,Prints & Illustrated Books,2015-04-08,Y,189981,http://www.moma.org/collection/works/189981,69.9,49.8
Untitled,Unknown photographer,,1950,Gelatin silver print,"4 3/16 x 2 3/8"" (10.6 x 6 cm)",Gift of Peter J. Cohen,1069.2013,Photograph,Photography,2013-10-24,Y,171242,http://www.moma.org/collection/works/171242,10.6,6
"Untitled, no. 17 of 19, from the portfolio, Fugue",Louise Bourgeois,"(American, born France. 1911â€“2010)",2003,Screenprint and lithograph,"sheet: 11 13/16 x 16"" (30 x 40.7 cm)",Gift of the artist,707.2006.17,Print,Prints & Illustrated Books,2006-11-14,Y,106172,http://www.moma.org/collection/works/106172,30,40.7
Last Piece,Philip Guston,"(American, born Canada. 1913â€“1980)",1958,Gouache on board,"22 x 30"" (55.9 x 76.2 cm)",Gift of Edward R. Broida,705.2005,Drawing,Drawings,2005-10-11,Y,100244,http://www.moma.org/collection/works/100244,55.9,76.2
Accumulation,Yayoi Kusama,"(Japanese, born 1929)",1952,Ink on paperboard,"16 5/8 x 11 7/8"" (42.2 x 30.2 cm)","The Judith Rothschild Foundation Contemporary Drawings Collection Gift (purchase, and gift, in part, of The Eileen and Michael Cohen Collection)",2149.2005,Drawing,Drawings,2005-05-10,Y,96439,http://www.moma.org/collection/works/96439,42.2,30.2
San Francisco,William Gedney,"(American, 1932â€“1989)",1965,Gelatin silver print,"8 15/16 x 13 1/4"" (22.7 x 33.7 cm)","Gift of the Duke University Rare Book, Manuscript, and Special Collections Library",354.1999,Photograph,Photography,1999-10-14,Y,51600,http://www.moma.org/collection/works/51600,22.7,33.7
Pair B from Eye,Grenville Davey,"(British, born 1961)",1993,One from a series of six screenprints,"composition and sheet: 28 1/4 x 33 1/16"" (71.7 x 84 cm)",Frances Keech Fund and Dorothy Braude Edinburg Fund,709.1995.c,Print,Prints & Illustrated Books,1995-11-15,N,73381,,71.7,84
Self-Portrait,Louise Bourgeois,"(American, born France. 1911â€“2010)",2007,Gouache on paper,"23 5/8 x 17 7/8"" (60 x 45.4 cm)","Purchased with funds provided by Agnes Gund, Marie-JosÃ©e and Henry R. Kravis, Marlene Hess and Jim Zirin, Maja Oeri and Hans Bodenmann, and Katherine Farley and Jerry Speyer",589.201,Drawing,Drawings,2010-09-16,Y,142016,http://www.moma.org/collection/works/142016,60,45.4
"Harold Pinter, Battersea, London",Bill Brandt,"(British, born Germany. 1904â€“1983)",1961,Gelatin silver print,"9 x 7 11/16"" (22.9 x 19.6 cm)",Gift of John-Paul Kernot,682.2012,Photograph,Photography,2012-05-09,Y,152262,http://www.moma.org/collection/works/152262,22.9,19.6
"RÃ©gine in Balenciaga Suit, Paris",Irving Penn,"(American, 1917â€“2009)",1950,Gelatin silver print,"7 3/8 x 7 7/16"" (18.8 x 18.9 cm)",Gift of the photographer,498.1994,Photograph,Photography,1994-10-13,N,54411,,18.8,18.9
"Jim Dine. London, England",Lee Friedlander,"(American, born 1934)",1969,Gelatin silver print,"5 9/16 x 8 7/16"" (14.1 x 21.4 cm)",Purchase,1002.2,Photograph,Photography,2000-10-12,Y,57464,http://www.moma.org/collection/works/57464,14.1,21.4
Birch Tree,Vasily Yakovlovich Sitnikov,"(Russian, 1915â€“1987)",1961,Crayon on paper,"32 x 22 3/8"" (81.3 x 56.9 cm)",Purchase,25.1968,Drawing,Drawings,1968-02-05,Y,33339,http://www.moma.org/collection/works/33339,81.3,56.9
Untitled/Green Power,David Hammons,"(American, born 1943)",1975,Pigment on paper,"14 x 17"" (35.6 x 43.2 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1814.2005,Drawing,Drawings,2005-05-10,Y,96093,http://www.moma.org/collection/works/96093,35.6,43.2
Postal Dossier (Dossier postale),Alighiero Boetti,"(Italian, 1940â€“1994)",1969,Paperboard folder containing photocopies,"folder: 13 3/4 x 9 13/16"" (35 x 25 cm)",Gift of Sperone Westwater,1268.2012.88,Print,Prints & Illustrated Books,2012-10-03,N,167386,,35,25
Stargirl,Yoshitomo Nara,"(Japanese, born 1959)",1992,"Felt-tip pen, colored pencil, and pencil on graph paper","11 5/8 x 8 1/4"" (29.5 x 21 cm)",Fractional and promised gift of David Teiger in honor of Agnes Gund,410.2002.10,Drawing,Drawings,2002-12-10,Y,88423,http://www.moma.org/collection/works/88423,29.5,21
Ratingen Swimming Pool,Andreas Gursky,"(German, born 1955)",1987,Chromogenic color print,"19 1/16 x 23 3/8"" (48.4 x 59.4 cm)",Gift of Werner and Elaine Dannheisser,284.1996,Photograph,Photography,1996-06-13,Y,49969,http://www.moma.org/collection/works/49969,48.4,59.4
Untitled (Cyril and Patrick),Jitka HanzlovÃ¡,"(Czech, born 1958)",1993,Chromogenic color print,"10 11/16 x 7 1/4"" (27.2 x 18.5 cm)",Barbara Lee Fund,222.1999.x1-x2,Photograph,Photography,1999-06-10,Y,48958,http://www.moma.org/collection/works/48958,27.2,18.5
Water Structures,Jan Dibbets,"(Dutch, born 1941)",1973,Chromogenic color print,"8 9/16 x 11 3/16"" (21.7 x 28.4 cm)",Anonymous gift,221.2014.269,Photograph,Photography,2014-05-08,N,185512,,21.7,28.4
Fawn,Violet Hopkins,"(American, born 1973)",2003,Colored ink and ink on paper,"16 x 12"" (40.6 x 30.5 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1922.2005,Drawing,Drawings,2005-05-10,Y,96204,http://www.moma.org/collection/works/96204,40.6,30.5
Guilin,Reagan Louie,"(American, born 1951)",1987,Chromogenic color print,"19 1/16 x 23 7/16"" (48.5 x 59.6 cm)",Gift of the photographer,434.1988.x1-x2,Photograph,Photography,1988-12-15,Y,53322,http://www.moma.org/collection/works/53322,48.5,59.6
Study for Surface Distribution on a Modulated Reticular System no. 3,Willys de Castro,"(Brazilian, 1926â€“1988)",1953,Gouache and pencil on paper,"6 3/8 x 3 5/8"" (16.2 x 9.2 cm)",Purchased with funds provided by Estrellita and Daniel Brodsky through the Latin American and Caribbean Fund,585.2009,Drawing,Drawings,2009-05-12,Y,118177,http://www.moma.org/collection/works/118177,16.2,9.2
Untitled,Willem de Kooning,"(American, born the Netherlands. 1904â€“1997)",1966,Charcoal on paper,"10 x 8"" (25.4 x 20.3 cm)",Gift of Jan Christiaan Braun in honor of Rudi Fuchs,635.2012.5,Drawing,Drawings,2012-04-10,Y,160627,http://www.moma.org/collection/works/160627,25.4,20.3
Home Plate CafÃ© and Hot Dog Stand near Forbes Field,W. Eugene Smith,"(American, 1918â€“1978)",1955,Gelatin silver print,"9 1/2 x 13 9/16"" (24.2 x 34.4 cm)",Purchase,520.1959,Photograph,Photography,1959-04-22,N,54651,,24.2,34.4
"Honolulu, Hawaii",Lee Friedlander,"(American, born 1934)",1977,Gelatin silver print,"22 1/2 x 14 15/16"" (57.1 x 37.9 cm)",Purchase,1143.2,Photograph,Photography,2000-10-12,Y,57716,http://www.moma.org/collection/works/57716,57.1,37.9
Hurry Slowly 2 (ApresÃºrate Despacio 2),NicolÃ¡s Paris,"(Colombian, born 1977)",2008,Cut and taped lithograph from a series of five lithographs,"sheet: 21 1/4 x 29 1/8"" (54 x 74 cm)",Latin American and Caribbean Fund,615.2014.2,Print,Prints & Illustrated Books,2014-10-02,Y,187951,http://www.moma.org/collection/works/187951,54,74
Umbrage,William Anastasi,"(American, born 1933)",1977,Gelatin silver print,"7 9/16 x 9 1/4"" (19.3 x 23.5 cm)",Gift of Barbara and Eugene M. Schwartz,295.1993,Photograph,Photography,1993-10-14,N,50128,,19.3,23.5
(Untitled) (cheerleaders dancing),Geoff Winningham,"(American, born 1943)",1977,Gelatin silver print,"11 3/8 x 16 7/8"" (29.0 x 42.9 cm)",Acquired through the generosity of Arthur Bullowa,457.198,Photograph,Photography,1980-05-21,N,53620,,29,42.9
KNOW MY TERROR!,Connor Everts,"(American, born 1928)",1964,Charcoal on paper,38 1/8 x 25 (96.8 x 63.7 cm),Gift of Mr. and Mrs. Michael Blankfort,679.1965,Drawing,Drawings,1965-11-09,Y,37781,http://www.moma.org/collection/works/37781,96.8,63.7
I Got Up...,On Kawara,"(Japanese, 1933â€“2014)",1970,Stamped ink on postcard,"4 x 5 3/4"" (10.2 x 14.6 cm)",The Seth Siegelaub Collection. Gift of Richard S. Zeisler (by exchange),324.2010.7,Drawing,Drawings,2010-05-12,Y,186401,http://www.moma.org/collection/works/186401,10.2,14.6
ArrivÃ©e du magicien (Arrival of the Magician),Davor Vrankic,"(Croatian, born 1965)",1998,Graphite on paper,"19 3/4 x 12 3/4"" (50.2 x 32.4 cm)",Gift of Jan Christiaan Braun and Jo Carole and Ronald S. Lauder,2461.2001.7,Drawing,Drawings,2001-10-11,Y,82585,http://www.moma.org/collection/works/82585,50.2,32.4
Camera Obscura Image of the Pantheon in the Hotel des Grandes Hommes,Abelardo Morell,"(American, born Cuba 1948)",1990,Gelatin silver print,"18 1/8 x 22 7/16"" (46 x 57 cm)",Gift of the photographer,1173.2,Photograph,Photography,2000-10-12,Y,57783,http://www.moma.org/collection/works/57783,46,57
Untitled,William Eggleston,"(American, born 1939)",1978,Chromogenic color print,"6 7/16 x 9 1/2"" (16.4 x 24.2 cm)",Acquired through the generosity of Jo Carole and Ronald S. Lauder,1013.1979.o,Photograph,Photography,1979-10-11,N,57527,,16.4,24.2
Untitled (Dog),John Wesley,"(American, born 1928)",1965,Pencil on transparentized paper with masking tape on paper,"20 1/2 x 14 1/4"" (52.1 x 36.2 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3389.2005,Drawing,Drawings,2005-05-10,Y,97705,http://www.moma.org/collection/works/97705,52.1,36.2
"Sonora Desert, Arizona",Lee Friedlander,"(American, born 1934)",1995,Gelatin silver print,"14 3/4 x 14 5/8"" (37.5 x 37.1 cm)",Gift of the photographer,281.2005,Photograph,Photography,2005-05-11,N,92250,,37.5,37.1
Mario Merz was in this place and thought about things far away from here,"Mario Merz, Harry Shunk, JÃ¡nos Kender","(Italian, 1925â€“2003) (German, 1924â€“2006) (Hungarian, 1937â€“2009)",1971,Gelatin silver print,"6 11/16 x 9 3/4"" (17 x 24.7 cm)",Gift of the Roy Lichtenstein Foundation in honor of Jennifer Winkworth and Kynaston McShine and in memory of Harry Shunk and JÃ¡nos Kender,1018.2013.283,Photograph,Photography,2013-10-24,Y,176102,http://www.moma.org/collection/works/176102,17,24.7
Portfolio VII,Ansel Adams,"(American, 1902â€“1984)",1976,Gelatin silver prints,"29 x 23"" (73.8 x 58.5 cm)",Gift of the photographer in honor of David H. McAlpin,300.1976.1-12,Photograph,Photography,1976-10-13,N,50206,,73.8,58.5
Imaginary Portrait of Felipe II Number 9,Antonio Saura,"(Spanish, 1930â€“1998)",1988,Mixed media on paper,"28 x 20"" (70 x 50 cm)",Bequest of Antonio Saura,23.1999,Drawing,Drawings,1999-02-25,N,33320,,70,50
Sketch for Quarry Project: Texas Overflow,Robert Smithson,"(American, 1938â€“1973)",1968,Pencil on paper,"12 x 18 1/8"" (30.4 x 45.8 cm)",Gift of Nancy Holt,77.1987.4,Drawing,Drawings,1987-04-03,Y,84891,http://www.moma.org/collection/works/84891,30.4,45.8
Nochmal Petra from Courage to Print (Mut zum Druck),Martin Kippenberger,"(German, 1953â€“1997)",1990,"Screenprint from a portfolio of twenty-three screenprinted, one Xeroxed and four offset posters","composition and sheet: 24 3/8 x 13 5/16"" (61.9 x 33.8 cm)",The Associates Fund,1477.2001.2,Print,Prints & Illustrated Books,2001-05-24,N,101090,,61.9,33.8
Cape Cod,Harry Callahan,"(American, 1912â€“1999)",1972,Gelatin silver print,"9 9/16 x 9 11/16"" (24.5 x 24.9 cm)",Acquired with matching funds from Shirley C. Burden and the National Endowment for the Arts,232.1977,Photograph,Photography,1977-06-09,Y,49255,http://www.moma.org/collection/works/49255,24.5,24.9
Parallel Fears,"Lee Jaffe, Harry Shunk, JÃ¡nos Kender","(American, born 1950) (German, 1924â€“2006) (Hungarian, 1937â€“2009)",1971,Gelatin silver print,"6 11/16 x 9 11/16"" (17 x 24.6 cm)",Gift of the Roy Lichtenstein Foundation in honor of Jennifer Winkworth and Kynaston McShine and in memory of Harry Shunk and JÃ¡nos Kender,1018.2013.197,Photograph,Photography,2013-10-24,Y,176377,http://www.moma.org/collection/works/176377,17,24.6
New York City,Lee Friedlander,"(American, born 1934)",1982,Gelatin silver print,"12 3/8 x 18 9/16"" (31.5 x 47.2 cm)",Purchase,1107.2,Photograph,Photography,2000-10-12,N,57646,,31.5,47.2
Costume design for the opera SATYAGRAHA: MR. KALLENBACH,Robert Israel,"(American, born 1939)",1982,Felt-tip pen and watercolor on paper,"29 7/8 x 22 1/8"" (75.7 x 56.2 cm)",Gift of Mrs. Julie Augur and R.L.B. Tobin,307.1983.16,Drawing,Drawings,1983-03-15,N,36148,,75.7,56.2
Unused preparatory drawing from In Memory of My Feelings,Willem de Kooning,"(American, born the Netherlands. 1904â€“1997)",1967,Charcoal on acetate,"sheet: 14 1/16 x 11"" (35.7 x 28 cm)",Gift of the artist,2202.1967.68,Drawing,Prints & Illustrated Books,1967-10-18,Y,125409,http://www.moma.org/collection/works/125409,35.7,28
Circle Line,Ellsworth Kelly,"(American, 1923 - 2015)",1951,Ink on paper,"7 1/2 x 8"" (19 x 20.3 cm)","Gift of the artist and purchased with funds provided by Jo Carole and Ronald S. Lauder, Sarah-Ann and Werner H. Kramarsky, Mr. and Mrs. James R. Hedges, IV, Kathy and Richard S. Fuld, Jr. and Committee on Drawings Funds",1156.2001.9,Drawing,Drawings,2001-02-13,Y,109735,http://www.moma.org/collection/works/109735,19,20.3
Untitled (400 Series),Dasha Shishkin,"(American, born Russia 1977)",2001,Etching,"18 x 24"" (45.7 x 61 cm)",Fund for the Twenty-First Century,589.2005.2,Print,Prints & Illustrated Books,2005-06-02,N,100977,,45.7,61
Kentucky,William Gedney,"(American, 1932â€“1989)",1972,Gelatin silver print,"10 x 6 13/16"" (25.4 x 17.3 cm)","Gift of the Duke University Rare Book, Manuscript, and Special Collections Library",344.1999,Photograph,Photography,1999-10-14,Y,51352,http://www.moma.org/collection/works/51352,25.4,17.3
Death of Patriarchy/ Heresies,Mary Beth Edelson,"(American, born 1933)",1976,Cut-and-pasted gelatin silver prints with crayon and transfer type on printed paper with typewriting on cut-and-taped paper,"27 3/8 x 37"" (69.5 x 94 cm)","Purchased with funds provided by Agnes Gund, and gift of John Berggruen (by exchange)",7.201,Drawing,Drawings,2010-02-10,Y,117244,http://www.moma.org/collection/works/117244,69.5,94
Juanita,W. Eugene Smith,"(American, 1918â€“1978)",1953,Gelatin silver print,"sight 6 1/2 x 14 1/2"" (16.5 x 36.8 cm)",Purchase,356.1959,Photograph,Photography,1959-04-22,N,51622,,16.5,36.8
"Burbank, California",Garry Winogrand,"(American, 1928â€“1984)",1983,"Gelatin silver print, printed 1987 by Tom Consilvio","8 3/4 x 11 3/4"" (22.2 x 29.9 cm)",Purchase,799.2007,Photograph,Photography,2007-10-11,Y,111155,http://www.moma.org/collection/works/111155,22.2,29.9
"Core from the portfolio Notes on Image and Sound, Part Two: Notes on Sound",Romas Viesulas,"(American, 1918â€“1986)",1964,Inkless intaglio from a portfolio of twelve,"irreg composition 11 3/8 x 18 5/16"" (28.9 x 46.6 cm)",Purchase,316.1966.9,Print,Prints & Illustrated Books,1966-05-10,N,66782,,28.9,46.6
"Jungle Fever, 1987",Hank Willis Thomas,"(American, born 1976)",2007,Chromogenic color print,"29 3/4 x 23 15/16"" (75.6 x 60.8 cm)",Fund for the Twenty-First Century,72.2011,Photograph,Photography,2011-02-10,Y,142335,http://www.moma.org/collection/works/142335,75.6,60.8
Split Tree,Dorothea Lange,"(American, 1895â€“1965)",1957,Gelatin silver print,"6 15/16 x 9 1/16"" (17.7 x 23.1 cm)",Purchase,462.1995,Photograph,Photography,1995-06-15,N,53708,,17.7,23.1
